,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4205,,,,,,,-4.61290E-001,-3.06368E+000,-4.61290E-001,-2.62022E+000,-4.61290E-001,-3.64065E+000,-4.61290E-001,-5.93662E+000,-4.61290E-001,-8.84776E+000,-4.61290E-001,-1.35208E+001,-5.43713E-001,-1.98008E+001,-4.61290E-001,-2.46502E+001,,
4206,,,,,,,-4.61525E-001,-3.06845E+000,-4.61525E-001,-2.61545E+000,-4.61525E-001,-3.65019E+000,-4.61525E-001,-5.93901E+000,-4.61525E-001,-8.85253E+000,-4.61525E-001,-1.34445E+001,-5.43947E-001,-1.98103E+001,-4.61525E-001,-2.45596E+001,,
4207,,,,,,,-4.61760E-001,-3.06845E+000,-4.61760E-001,-2.60592E+000,-4.61760E-001,-3.65019E+000,-4.61760E-001,-5.94378E+000,-4.61760E-001,-8.83346E+000,-4.61760E-001,-1.34683E+001,-5.44182E-001,-1.98341E+001,-4.61760E-001,-2.45596E+001,,
4208,,,,,,,-4.61994E-001,-3.07322E+000,-4.61994E-001,-2.59638E+000,-4.61994E-001,-3.64542E+000,-4.61994E-001,-5.93543E+000,-4.61994E-001,-8.84776E+000,-4.61994E-001,-1.34635E+001,-5.44416E-001,-1.97721E+001,-4.61994E-001,-2.45453E+001,,
4209,,,,,,,-4.62228E-001,-3.06368E+000,-4.62228E-001,-2.60592E+000,-4.62228E-001,-3.64065E+000,-4.62228E-001,-5.92947E+000,-4.62228E-001,-8.84299E+000,-4.62228E-001,-1.34492E+001,-5.44650E-001,-1.98008E+001,-4.62228E-001,-2.45262E+001,,
4210,,,,,,,-4.62462E-001,-3.05414E+000,-4.62462E-001,-2.61068E+000,-4.62462E-001,-3.63111E+000,-4.62462E-001,-5.92947E+000,-4.62462E-001,-8.83346E+000,-4.62462E-001,-1.34552E+001,-5.44885E-001,-1.97912E+001,-4.62462E-001,-2.45071E+001,,
4211,,,,,,,-4.62697E-001,-3.04937E+000,-4.62697E-001,-2.61068E+000,-4.62697E-001,-3.64542E+000,-4.62697E-001,-5.92113E+000,-4.62697E-001,-8.85253E+000,-4.62697E-001,-1.34492E+001,-5.45119E-001,-1.98198E+001,-4.62697E-001,-2.44928E+001,,
4212,,,,,,,-4.62932E-001,-3.05414E+000,-4.62932E-001,-2.61545E+000,-4.62932E-001,-3.62635E+000,-4.62932E-001,-5.91040E+000,-4.62932E-001,-8.81915E+000,-4.62932E-001,-1.34588E+001,-5.45276E-001,-1.97054E+001,-4.62932E-001,-2.44380E+001,,
4213,,,,,,,-4.63166E-001,-3.05891E+000,-4.63166E-001,-2.60592E+000,-4.63166E-001,-3.63588E+000,-4.63166E-001,-5.91516E+000,-4.63166E-001,-8.83822E+000,-4.63166E-001,-1.34159E+001,-5.45510E-001,-1.98389E+001,-4.63166E-001,-2.43927E+001,,
4214,,,,,,,-4.63400E-001,-3.05891E+000,-4.63400E-001,-2.59638E+000,-4.63400E-001,-3.63111E+000,-4.63400E-001,-5.91040E+000,-4.63400E-001,-8.81915E+000,-4.63400E-001,-1.34397E+001,-5.45744E-001,-1.97054E+001,-4.63400E-001,-2.43593E+001,,
4215,,,,,,,-4.63634E-001,-3.06368E+000,-4.63634E-001,-2.59161E+000,-4.63634E-001,-3.63588E+000,-4.63634E-001,-5.91516E+000,-4.63634E-001,-8.78100E+000,-4.63634E-001,-1.33634E+001,-5.45979E-001,-1.96720E+001,-4.63634E-001,-2.43402E+001,,
4216,,,,,,,-4.63869E-001,-3.05414E+000,-4.63869E-001,-2.59638E+000,-4.63869E-001,-3.63111E+000,-4.63869E-001,-5.90086E+000,-4.63869E-001,-8.78577E+000,-4.63869E-001,-1.33968E+001,-5.46213E-001,-1.97197E+001,-4.63869E-001,-2.43367E+001,,
4217,,,,,,,-4.64025E-001,-3.03984E+000,-4.64025E-001,-2.60115E+000,-4.64025E-001,-3.61681E+000,-4.64025E-001,-5.89132E+000,-4.64025E-001,-8.80961E+000,-4.64025E-001,-1.33586E+001,-5.46448E-001,-1.96959E+001,-4.64025E-001,-2.43307E+001,,
4218,,,,,,,-4.64259E-001,-3.03507E+000,-4.64259E-001,-2.60115E+000,-4.64259E-001,-3.63111E+000,-4.64259E-001,-5.90086E+000,-4.64259E-001,-8.81438E+000,-4.64259E-001,-1.33825E+001,-5.46681E-001,-1.96672E+001,-4.64259E-001,-2.43164E+001,,
4219,,,,,,,-4.64494E-001,-3.03984E+000,-4.64494E-001,-2.60115E+000,-4.64494E-001,-3.61204E+000,-4.64494E-001,-5.88655E+000,-4.64494E-001,-8.79531E+000,-4.64494E-001,-1.33253E+001,-5.46916E-001,-1.96863E+001,-4.64494E-001,-2.43069E+001,,
4220,,,,,,,-4.64728E-001,-3.04937E+000,-4.64728E-001,-2.60115E+000,-4.64728E-001,-3.62158E+000,-4.64728E-001,-5.88655E+000,-4.64728E-001,-8.78100E+000,-4.64728E-001,-1.33539E+001,-5.47151E-001,-1.96959E+001,-4.64728E-001,-2.42878E+001,,
4221,,,,,,,-4.64963E-001,-3.04937E+000,-4.64963E-001,-2.59161E+000,-4.64963E-001,-3.61681E+000,-4.64963E-001,-5.88417E+000,-4.64963E-001,-8.77147E+000,-4.64963E-001,-1.32871E+001,-5.47385E-001,-1.97054E+001,-4.64963E-001,-2.42592E+001,,
4222,,,,,,,-4.65197E-001,-3.04937E+000,-4.65197E-001,-2.58207E+000,-4.65197E-001,-3.62158E+000,-4.65197E-001,-5.87702E+000,-4.65197E-001,-8.78100E+000,-4.65197E-001,-1.33396E+001,-5.47619E-001,-1.97197E+001,-4.65197E-001,-2.42544E+001,,
4223,,,,,,,-4.65431E-001,-3.04461E+000,-4.65431E-001,-2.58207E+000,-4.65431E-001,-3.61204E+000,-4.65431E-001,-5.88655E+000,-4.65431E-001,-8.74286E+000,-4.65431E-001,-1.33110E+001,-5.47853E-001,-1.96291E+001,-4.65431E-001,-2.41972E+001,,
4224,,,,,,,-4.65666E-001,-3.03507E+000,-4.65666E-001,-2.59161E+000,-4.65666E-001,-3.60727E+000,-4.65666E-001,-5.89132E+000,-4.65666E-001,-8.72378E+000,-4.65666E-001,-1.33014E+001,-5.48088E-001,-1.96053E+001,-4.65666E-001,-2.42687E+001,,
4225,,,,,,,-4.65900E-001,-3.02553E+000,-4.65900E-001,-2.59161E+000,-4.65900E-001,-3.61681E+000,-4.65900E-001,-5.86271E+000,-4.65900E-001,-8.75716E+000,-4.65900E-001,-1.33110E+001,-5.48323E-001,-1.96291E+001,-4.65900E-001,-2.42210E+001,,
4226,,,,,,,-4.66134E-001,-3.03507E+000,-4.66134E-001,-2.59161E+000,-4.66134E-001,-3.59774E+000,-4.66134E-001,-5.85318E+000,-4.66134E-001,-8.72855E+000,-4.66134E-001,-1.33157E+001,-5.48479E-001,-1.96482E+001,-4.66134E-001,-2.41924E+001,,
4227,,,,,,,-4.66369E-001,-3.03984E+000,-4.66369E-001,-2.59161E+000,-4.66369E-001,-3.61204E+000,-4.66369E-001,-5.87225E+000,-4.66369E-001,-8.73809E+000,-4.66369E-001,-1.32823E+001,-5.48713E-001,-1.96291E+001,-4.66369E-001,-2.42210E+001,,
4228,,,,,,,-4.66603E-001,-3.03984E+000,-4.66603E-001,-2.58207E+000,-4.66603E-001,-3.60250E+000,-4.66603E-001,-5.87702E+000,-4.66603E-001,-8.75716E+000,-4.66603E-001,-1.33110E+001,-5.48947E-001,-1.96196E+001,-4.66603E-001,-2.41686E+001,,
4229,,,,,,,-4.66838E-001,-3.03984E+000,-4.66838E-001,-2.57254E+000,-4.66838E-001,-3.60250E+000,-4.66838E-001,-5.85318E+000,-4.66838E-001,-8.72378E+000,-4.66838E-001,-1.32490E+001,-5.49182E-001,-1.95957E+001,-4.66838E-001,-2.41447E+001,,
4230,,,,,,,-4.67072E-001,-3.03030E+000,-4.67072E-001,-2.57254E+000,-4.67072E-001,-3.59774E+000,-4.67072E-001,-5.83887E+000,-4.67072E-001,-8.74286E+000,-4.67072E-001,-1.32394E+001,-5.49417E-001,-1.96053E+001,-4.67072E-001,-2.40541E+001,,
4231,,,,,,,-4.67228E-001,-3.02076E+000,-4.67228E-001,-2.58207E+000,-4.67228E-001,-3.59297E+000,-4.67228E-001,-5.85794E+000,-4.67228E-001,-8.72855E+000,-4.67228E-001,-1.32728E+001,-5.49650E-001,-1.95910E+001,-4.67228E-001,-2.40541E+001,,
4232,,,,,,,-4.67463E-001,-3.01600E+000,-4.67463E-001,-2.58207E+000,-4.67463E-001,-3.59774E+000,-4.67463E-001,-5.85318E+000,-4.67463E-001,-8.72021E+000,-4.67463E-001,-1.32013E+001,-5.49885E-001,-1.95623E+001,-4.67463E-001,-2.40637E+001,,
4233,,,,,,,-4.67697E-001,-3.02076E+000,-4.67697E-001,-2.58207E+000,-4.67697E-001,-3.58343E+000,-4.67697E-001,-5.83887E+000,-4.67697E-001,-8.70471E+000,-4.67697E-001,-1.32347E+001,-5.50119E-001,-1.95671E+001,-4.67697E-001,-2.40732E+001,,
4234,,,,,,,-4.67932E-001,-3.02553E+000,-4.67932E-001,-2.57730E+000,-4.67932E-001,-3.59774E+000,-4.67932E-001,-5.82457E+000,-4.67932E-001,-8.70471E+000,-4.67932E-001,-1.32537E+001,-5.50354E-001,-1.95099E+001,-4.67932E-001,-2.40732E+001,,
4235,,,,,,,-4.68165E-001,-3.03030E+000,-4.68165E-001,-2.57254E+000,-4.68165E-001,-3.58820E+000,-4.68165E-001,-5.83887E+000,-4.68165E-001,-8.70352E+000,-4.68165E-001,-1.32204E+001,-5.50588E-001,-1.95385E+001,-4.68165E-001,-2.40208E+001,,
4236,,,,,,,-4.68400E-001,-3.02553E+000,-4.68400E-001,-2.56300E+000,-4.68400E-001,-3.59297E+000,-4.68400E-001,-5.84841E+000,-4.68400E-001,-8.70471E+000,-4.68400E-001,-1.31679E+001,-5.50822E-001,-1.95576E+001,-4.68400E-001,-2.40065E+001,,
4237,,,,,,,-4.68635E-001,-3.02553E+000,-4.68635E-001,-2.56777E+000,-4.68635E-001,-3.58820E+000,-4.68635E-001,-5.83410E+000,-4.68635E-001,-8.69994E+000,-4.68635E-001,-1.31727E+001,-5.51057E-001,-1.95719E+001,-4.68635E-001,-2.40017E+001,,
4238,,,,,,,-4.68869E-001,-3.01719E+000,-4.68869E-001,-2.57254E+000,-4.68869E-001,-3.57866E+000,-4.68869E-001,-5.81980E+000,-4.68869E-001,-8.69517E+000,-4.68869E-001,-1.31870E+001,-5.51291E-001,-1.95766E+001,-4.68869E-001,-2.40208E+001,,
4239,,,,,,,-4.69103E-001,-3.00646E+000,-4.69103E-001,-2.57730E+000,-4.69103E-001,-3.59297E+000,-4.69103E-001,-5.81980E+000,-4.69103E-001,-8.68564E+000,-4.69103E-001,-1.31774E+001,-5.51525E-001,-1.95719E+001,-4.69103E-001,-2.39516E+001,,
4240,,,,,,,-4.69337E-001,-3.01123E+000,-4.69337E-001,-2.57254E+000,-4.69337E-001,-3.56913E+000,-4.69337E-001,-5.81980E+000,-4.69337E-001,-8.67133E+000,-4.69337E-001,-1.31822E+001,-5.51760E-001,-1.95433E+001,-4.69337E-001,-2.38920E+001,,
4241,,,,,,,-4.69572E-001,-3.01600E+000,-4.69572E-001,-2.57254E+000,-4.69572E-001,-3.58343E+000,-4.69572E-001,-5.81026E+000,-4.69572E-001,-8.65703E+000,-4.69572E-001,-1.31059E+001,-5.51916E-001,-1.95433E+001,-4.69572E-001,-2.38920E+001,,
4242,,,,,,,-4.69807E-001,-3.01600E+000,-4.69807E-001,-2.56300E+000,-4.69807E-001,-3.56913E+000,-4.69807E-001,-5.81503E+000,-4.69807E-001,-8.64272E+000,-4.69807E-001,-1.31155E+001,-5.52151E-001,-1.94860E+001,-4.69807E-001,-2.38491E+001,,
4243,,,,,,,-4.70041E-001,-3.01600E+000,-4.70041E-001,-2.55346E+000,-4.70041E-001,-3.58343E+000,-4.70041E-001,-5.80549E+000,-4.70041E-001,-8.64272E+000,-4.70041E-001,-1.31488E+001,-5.52385E-001,-1.95194E+001,-4.70041E-001,-2.38491E+001,,
4244,,,,,,,-4.70275E-001,-3.01600E+000,-4.70275E-001,-2.55823E+000,-4.70275E-001,-3.57866E+000,-4.70275E-001,-5.81026E+000,-4.70275E-001,-8.64272E+000,-4.70275E-001,-1.31250E+001,-5.52619E-001,-1.95147E+001,-4.70275E-001,-2.38968E+001,,
4245,,,,,,,-4.70431E-001,-3.00169E+000,-4.70431E-001,-2.56300E+000,-4.70431E-001,-3.56436E+000,-4.70431E-001,-5.81503E+000,-4.70431E-001,-8.64749E+000,-4.70431E-001,-1.30868E+001,-5.52854E-001,-1.95480E+001,-4.70431E-001,-2.37633E+001,,
4246,,,,,,,-4.70666E-001,-2.99692E+000,-4.70666E-001,-2.56777E+000,-4.70666E-001,-3.57866E+000,-4.70666E-001,-5.81026E+000,-4.70666E-001,-8.64391E+000,-4.70666E-001,-1.30821E+001,-5.53088E-001,-1.95004E+001,-4.70666E-001,-2.38205E+001,,
4247,,,,,,,-4.70901E-001,-3.00169E+000,-4.70901E-001,-2.56777E+000,-4.70901E-001,-3.55959E+000,-4.70901E-001,-5.79119E+000,-4.70901E-001,-8.63795E+000,-4.70901E-001,-1.31059E+001,-5.53323E-001,-1.95433E+001,-4.70901E-001,-2.37728E+001,,
4248,,,,,,,-4.71134E-001,-3.00646E+000,-4.71134E-001,-2.56300E+000,-4.71134E-001,-3.56913E+000,-4.71134E-001,-5.79119E+000,-4.71134E-001,-8.64749E+000,-4.71134E-001,-1.30582E+001,-5.53556E-001,-1.95480E+001,-4.71134E-001,-2.38300E+001,,
4249,,,,,,,-4.71369E-001,-3.00646E+000,-4.71369E-001,-2.55346E+000,-4.71369E-001,-3.55959E+000,-4.71369E-001,-5.79596E+000,-4.71369E-001,-8.63795E+000,-4.71369E-001,-1.30821E+001,-5.53791E-001,-1.95051E+001,-4.71369E-001,-2.37204E+001,,
4250,,,,,,,-4.71603E-001,-3.00646E+000,-4.71603E-001,-2.54869E+000,-4.71603E-001,-3.56913E+000,-4.71603E-001,-5.79596E+000,-4.71603E-001,-8.60934E+000,-4.71603E-001,-1.30868E+001,-5.54026E-001,-1.94384E+001,-4.71603E-001,-2.37537E+001,,
4251,,,,,,,-4.71838E-001,-3.00646E+000,-4.71838E-001,-2.54869E+000,-4.71838E-001,-3.56913E+000,-4.71838E-001,-5.78165E+000,-4.71838E-001,-8.59027E+000,-4.71838E-001,-1.30725E+001,-5.54260E-001,-1.94765E+001,-4.71838E-001,-2.37108E+001,,
4252,,,,,,,-4.72072E-001,-2.99215E+000,-4.72072E-001,-2.55346E+000,-4.72072E-001,-3.55005E+000,-4.72072E-001,-5.77688E+000,-4.72072E-001,-8.59504E+000,-4.72072E-001,-1.30582E+001,-5.54494E-001,-1.94813E+001,-4.72072E-001,-2.36679E+001,,
4253,,,,,,,-4.72306E-001,-2.98262E+000,-4.72306E-001,-2.55823E+000,-4.72306E-001,-3.56436E+000,-4.72306E-001,-5.77211E+000,-4.72306E-001,-8.59981E+000,-4.72306E-001,-1.30344E+001,-5.54729E-001,-1.94193E+001,-4.72306E-001,-2.36345E+001,,
4254,,,,,,,-4.72541E-001,-2.99215E+000,-4.72541E-001,-2.55823E+000,-4.72541E-001,-3.55005E+000,-4.72541E-001,-5.77688E+000,-4.72541E-001,-8.59504E+000,-4.72541E-001,-1.30010E+001,-5.54963E-001,-1.94527E+001,-4.72541E-001,-2.36393E+001,,
4255,,,,,,,-4.72775E-001,-2.99692E+000,-4.72775E-001,-2.55823E+000,-4.72775E-001,-3.56436E+000,-4.72775E-001,-5.78165E+000,-4.72775E-001,-8.61411E+000,-4.72775E-001,-1.30296E+001,-5.55120E-001,-1.94050E+001,-4.72775E-001,-2.36488E+001,,
4256,,,,,,,-4.73009E-001,-2.99692E+000,-4.73009E-001,-2.54869E+000,-4.73009E-001,-3.54528E+000,-4.73009E-001,-5.77450E+000,-4.73009E-001,-8.57120E+000,-4.73009E-001,-1.29867E+001,-5.55353E-001,-1.95480E+001,-4.73009E-001,-2.36107E+001,,
4257,,,,,,,-4.73244E-001,-2.99692E+000,-4.73244E-001,-2.53916E+000,-4.73244E-001,-3.55482E+000,-4.73244E-001,-5.76735E+000,-4.73244E-001,-8.60934E+000,-4.73244E-001,-1.30010E+001,-5.55588E-001,-1.94241E+001,-4.73244E-001,-2.35535E+001,,
4258,,,,,,,-4.73478E-001,-2.99692E+000,-4.73478E-001,-2.53916E+000,-4.73478E-001,-3.55005E+000,-4.73478E-001,-5.77211E+000,-4.73478E-001,-8.57120E+000,-4.73478E-001,-1.29962E+001,-5.55822E-001,-1.94145E+001,-4.73478E-001,-2.35535E+001,,
4259,,,,,,,-4.73635E-001,-2.98262E+000,-4.73635E-001,-2.54393E+000,-4.73635E-001,-3.54052E+000,-4.73635E-001,-5.77688E+000,-4.73635E-001,-8.57596E+000,-4.73635E-001,-1.30105E+001,-5.56057E-001,-1.95004E+001,-4.73635E-001,-2.35725E+001,,
4260,,,,,,,-4.73869E-001,-2.97785E+000,-4.73869E-001,-2.54512E+000,-4.73869E-001,-3.55959E+000,-4.73869E-001,-5.74827E+000,-4.73869E-001,-8.56643E+000,-4.73869E-001,-1.29915E+001,-5.56292E-001,-1.94288E+001,-4.73869E-001,-2.35415E+001,,
4261,,,,,,,-4.74103E-001,-2.98262E+000,-4.74103E-001,-2.54869E+000,-4.74103E-001,-3.53575E+000,-4.74103E-001,-5.73874E+000,-4.74103E-001,-8.54259E+000,-4.74103E-001,-1.29629E+001,-5.56525E-001,-1.94431E+001,-4.74103E-001,-2.35296E+001,,
4262,,,,,,,-4.74338E-001,-2.98738E+000,-4.74338E-001,-2.54869E+000,-4.74338E-001,-3.54528E+000,-4.74338E-001,-5.75781E+000,-4.74338E-001,-8.54735E+000,-4.74338E-001,-1.29819E+001,-5.56760E-001,-1.94145E+001,-4.74338E-001,-2.35106E+001,,
4263,,,,,,,-4.74572E-001,-2.98738E+000,-4.74572E-001,-2.54393E+000,-4.74572E-001,-3.53575E+000,-4.74572E-001,-5.76258E+000,-4.74572E-001,-8.56166E+000,-4.74572E-001,-1.29724E+001,-5.56994E-001,-1.94670E+001,-4.74572E-001,-2.34676E+001,,
4264,,,,,,,-4.74807E-001,-2.98738E+000,-4.74807E-001,-2.53439E+000,-4.74807E-001,-3.54528E+000,-4.74807E-001,-5.74350E+000,-4.74807E-001,-8.54259E+000,-4.74807E-001,-1.29724E+001,-5.57229E-001,-1.94288E+001,-4.74807E-001,-2.35106E+001,,
4265,,,,,,,-4.75040E-001,-2.98262E+000,-4.75040E-001,-2.53439E+000,-4.75040E-001,-3.54528E+000,-4.75040E-001,-5.73874E+000,-4.75040E-001,-8.55689E+000,-4.75040E-001,-1.29486E+001,-5.57463E-001,-1.93716E+001,-4.75040E-001,-2.34676E+001,,
4266,,,,,,,-4.75275E-001,-2.97308E+000,-4.75275E-001,-2.53439E+000,-4.75275E-001,-3.53098E+000,-4.75275E-001,-5.74827E+000,-4.75275E-001,-8.54259E+000,-4.75275E-001,-1.29343E+001,-5.57697E-001,-1.94002E+001,-4.75275E-001,-2.34390E+001,,
4267,,,,,,,-4.75510E-001,-2.96831E+000,-4.75510E-001,-2.54393E+000,-4.75510E-001,-3.54528E+000,-4.75510E-001,-5.74350E+000,-4.75510E-001,-8.52351E+000,-4.75510E-001,-1.29343E+001,-5.57932E-001,-1.94241E+001,-4.75510E-001,-2.34390E+001,,
4268,,,,,,,-4.75744E-001,-2.97308E+000,-4.75744E-001,-2.54393E+000,-4.75744E-001,-3.52621E+000,-4.75744E-001,-5.73397E+000,-4.75744E-001,-8.49490E+000,-4.75744E-001,-1.29211E+001,-5.58167E-001,-1.93954E+001,-4.75744E-001,-2.33997E+001,,
4269,,,,,,,-4.75978E-001,-2.98262E+000,-4.75978E-001,-2.54393E+000,-4.75978E-001,-3.54052E+000,-4.75978E-001,-5.71012E+000,-4.75978E-001,-8.52828E+000,-4.75978E-001,-1.29104E+001,-5.58322E-001,-1.94527E+001,-4.75978E-001,-2.33580E+001,,
4270,,,,,,,-4.76213E-001,-2.97785E+000,-4.76213E-001,-2.53439E+000,-4.76213E-001,-3.52621E+000,-4.76213E-001,-5.72443E+000,-4.76213E-001,-8.54259E+000,-4.76213E-001,-1.29056E+001,-5.58557E-001,-1.93668E+001,-4.76213E-001,-2.33627E+001,,
4271,,,,,,,-4.76447E-001,-2.98262E+000,-4.76447E-001,-2.52485E+000,-4.76447E-001,-3.53575E+000,-4.76447E-001,-5.73397E+000,-4.76447E-001,-8.52828E+000,-4.76447E-001,-1.28878E+001,-5.58791E-001,-1.93907E+001,-4.76447E-001,-2.33866E+001,,
4272,,,,,,,-4.76682E-001,-2.97785E+000,-4.76682E-001,-2.52485E+000,-4.76682E-001,-3.53098E+000,-4.76682E-001,-5.72920E+000,-4.76682E-001,-8.50444E+000,-4.76682E-001,-1.28627E+001,-5.59026E-001,-1.93287E+001,-4.76682E-001,-2.33866E+001,,
4273,,,,,,,-4.76838E-001,-2.96354E+000,-4.76838E-001,-2.52962E+000,-4.76838E-001,-3.51667E+000,-4.76838E-001,-5.71012E+000,-4.76838E-001,-8.50444E+000,-4.76838E-001,-1.28723E+001,-5.59260E-001,-1.93525E+001,-4.76838E-001,-2.33532E+001,,
4274,,,,,,,-4.77072E-001,-2.95877E+000,-4.77072E-001,-2.53439E+000,-4.77072E-001,-3.53098E+000,-4.77072E-001,-5.70536E+000,-4.77072E-001,-8.48536E+000,-4.77072E-001,-1.28532E+001,-5.59494E-001,-1.95290E+001,-4.77072E-001,-2.33246E+001,,
4275,,,,,,,-4.77306E-001,-2.96354E+000,-4.77306E-001,-2.53439E+000,-4.77306E-001,-3.51191E+000,-4.77306E-001,-5.71489E+000,-4.77306E-001,-8.47583E+000,-4.77306E-001,-1.28437E+001,-5.59729E-001,-1.93716E+001,-4.77306E-001,-2.32626E+001,,
4276,,,,,,,-4.77541E-001,-2.96831E+000,-4.77541E-001,-2.53439E+000,-4.77541E-001,-3.52621E+000,-4.77541E-001,-5.71489E+000,-4.77541E-001,-8.46152E+000,-4.77541E-001,-1.28150E+001,-5.59963E-001,-1.94527E+001,-4.77541E-001,-2.32626E+001,,
4277,,,,,,,-4.77776E-001,-2.97308E+000,-4.77776E-001,-2.52485E+000,-4.77776E-001,-3.50714E+000,-4.77776E-001,-5.70536E+000,-4.77776E-001,-8.46629E+000,-4.77776E-001,-1.28389E+001,-5.60198E-001,-1.93573E+001,-4.77776E-001,-2.32364E+001,,
4278,,,,,,,-4.78009E-001,-2.97308E+000,-4.78009E-001,-2.51532E+000,-4.78009E-001,-3.52144E+000,-4.78009E-001,-5.71012E+000,-4.78009E-001,-8.45199E+000,-4.78009E-001,-1.28294E+001,-5.60431E-001,-1.94193E+001,-4.78009E-001,-2.32149E+001,,
4279,,,,,,,-4.78244E-001,-2.96831E+000,-4.78244E-001,-2.51532E+000,-4.78244E-001,-3.51667E+000,-4.78244E-001,-5.71012E+000,-4.78244E-001,-8.50444E+000,-4.78244E-001,-1.28341E+001,-5.60666E-001,-1.93478E+001,-4.78244E-001,-2.32054E+001,,
4280,,,,,,,-4.78478E-001,-2.95877E+000,-4.78478E-001,-2.52485E+000,-4.78478E-001,-3.51191E+000,-4.78478E-001,-5.71012E+000,-4.78478E-001,-8.44722E+000,-4.78478E-001,-1.28294E+001,-5.60901E-001,-1.93430E+001,-4.78478E-001,-2.31482E+001,,
4281,,,,,,,-4.78713E-001,-2.94924E+000,-4.78713E-001,-2.52962E+000,-4.78713E-001,-3.52144E+000,-4.78713E-001,-5.71012E+000,-4.78713E-001,-8.49013E+000,-4.78713E-001,-1.28341E+001,-5.61135E-001,-1.93573E+001,-4.78713E-001,-2.32626E+001,,
4282,,,,,,,-4.78947E-001,-2.95401E+000,-4.78947E-001,-2.52485E+000,-4.78947E-001,-3.50237E+000,-4.78947E-001,-5.70178E+000,-4.78947E-001,-8.44722E+000,-4.78947E-001,-1.28294E+001,-5.61369E-001,-1.93335E+001,-4.78947E-001,-2.32006E+001,,
4283,,,,,,,-4.79181E-001,-2.95877E+000,-4.79181E-001,-2.52962E+000,-4.79181E-001,-3.51667E+000,-4.79181E-001,-5.69105E+000,-4.79181E-001,-8.48060E+000,-4.79181E-001,-1.28150E+001,-5.61525E-001,-1.93048E+001,-4.79181E-001,-2.31720E+001,,
4284,,,,,,,-4.79416E-001,-2.96354E+000,-4.79416E-001,-2.52008E+000,-4.79416E-001,-3.50237E+000,-4.79416E-001,-5.69582E+000,-4.79416E-001,-8.47106E+000,-4.79416E-001,-1.27864E+001,-5.61760E-001,-1.93764E+001,-4.79416E-001,-2.31386E+001,,
4285,,,,,,,-4.79650E-001,-2.96354E+000,-4.79650E-001,-2.51055E+000,-4.79650E-001,-3.51667E+000,-4.79650E-001,-5.68628E+000,-4.79650E-001,-8.41861E+000,-4.79650E-001,-1.28341E+001,-5.61995E-001,-1.94050E+001,-4.79650E-001,-2.30909E+001,,
4286,,,,,,,-4.79884E-001,-2.95877E+000,-4.79884E-001,-2.50578E+000,-4.79884E-001,-3.50714E+000,-4.79884E-001,-5.67675E+000,-4.79884E-001,-8.42338E+000,-4.79884E-001,-1.27960E+001,-5.62228E-001,-1.92905E+001,-4.79884E-001,-2.30766E+001,,
4287,,,,,,,-4.80119E-001,-2.94447E+000,-4.80119E-001,-2.51532E+000,-4.80119E-001,-3.49760E+000,-4.80119E-001,-5.67675E+000,-4.80119E-001,-8.41384E+000,-4.80119E-001,-1.28007E+001,-5.62463E-001,-1.92762E+001,-4.80119E-001,-2.31005E+001,,
4288,,,,,,,-4.80275E-001,-2.93970E+000,-4.80275E-001,-2.52008E+000,-4.80275E-001,-3.50714E+000,-4.80275E-001,-5.67198E+000,-4.80275E-001,-8.41384E+000,-4.80275E-001,-1.27864E+001,-5.62697E-001,-1.93525E+001,-4.80275E-001,-2.31625E+001,,
4289,,,,,,,-4.80510E-001,-2.94447E+000,-4.80510E-001,-2.52008E+000,-4.80510E-001,-3.49283E+000,-4.80510E-001,-5.67675E+000,-4.80510E-001,-8.43768E+000,-4.80510E-001,-1.27769E+001,-5.62932E-001,-1.93668E+001,-4.80510E-001,-2.30242E+001,,
4290,,,,,,,-4.80744E-001,-2.94924E+000,-4.80744E-001,-2.52008E+000,-4.80744E-001,-3.50714E+000,-4.80744E-001,-5.66721E+000,-4.80744E-001,-8.44245E+000,-4.80744E-001,-1.27388E+001,-5.63167E-001,-1.93525E+001,-4.80744E-001,-2.29670E+001,,
4291,,,,,,,-4.80978E-001,-2.95401E+000,-4.80978E-001,-2.51532E+000,-4.80978E-001,-3.49283E+000,-4.80978E-001,-5.65290E+000,-4.80978E-001,-8.42814E+000,-4.80978E-001,-1.27244E+001,-5.63400E-001,-1.93048E+001,-4.80978E-001,-2.29765E+001,,
4292,,,,,,,-4.81213E-001,-2.95401E+000,-4.81213E-001,-2.50578E+000,-4.81213E-001,-3.50237E+000,-4.81213E-001,-5.65767E+000,-4.81213E-001,-8.41026E+000,-4.81213E-001,-1.27435E+001,-5.63635E-001,-1.93192E+001,-4.81213E-001,-2.29860E+001,,
4293,,,,,,,-4.81447E-001,-2.94924E+000,-4.81447E-001,-2.50101E+000,-4.81447E-001,-3.49760E+000,-4.81447E-001,-5.67675E+000,-4.81447E-001,-8.39000E+000,-4.81447E-001,-1.27340E+001,-5.63869E-001,-1.93048E+001,-4.81447E-001,-2.29956E+001,,
4294,,,,,,,-4.81682E-001,-2.93493E+000,-4.81682E-001,-2.50578E+000,-4.81682E-001,-3.48806E+000,-4.81682E-001,-5.67198E+000,-4.81682E-001,-8.38046E+000,-4.81682E-001,-1.27006E+001,-5.64104E-001,-1.92381E+001,-4.81682E-001,-2.29765E+001,,
