Sourcefile	20221128 134958 TGA MS Megan.qmp
Exporttime	28/11/2022 15:24:02

Start Time	28/11/2022 13:51:12
End Time	28/11/2022 15:21:44

		14			16			Water			Nitrogen/Carbonmonoxide			Oxygen			Argon			Carbondioxide	
Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	
28/11/2022 15:04:20	4388.842	1.109503e-011	28/11/2022 15:04:21	4389.054	8.871712e-012	28/11/2022 15:04:21	4389.267	4.338922e-014	28/11/2022 15:04:22	4390.307	3.010997e-013	28/11/2022 15:04:23	4391.348	1.135902e-013	28/11/2022 15:04:23	4391.561	2.908933e-014	28/11/2022 15:04:24	4392.601	2.297014e-014
28/11/2022 15:04:24	4392.814	1.071649e-011	28/11/2022 15:04:25	4393.028	8.713244e-012	28/11/2022 15:04:25	4393.245	7.221196e-014	28/11/2022 15:04:26	4394.286	3.085842e-013	28/11/2022 15:04:27	4395.328	1.234130e-013	28/11/2022 15:04:27	4395.542	6.605946e-015	28/11/2022 15:04:28	4396.582	2.286381e-014
28/11/2022 15:04:28	4396.795	1.035648e-011	28/11/2022 15:04:29	4397.007	9.392054e-012	28/11/2022 15:04:29	4397.225	4.490250e-014	28/11/2022 15:04:30	4398.266	2.997521e-013	28/11/2022 15:04:31	4399.306	1.208201e-013	28/11/2022 15:04:31	4399.525	3.641462e-014	28/11/2022 15:04:32	4400.567	2.443600e-014
28/11/2022 15:04:32	4400.780	1.093324e-011	28/11/2022 15:04:33	4400.993	8.808940e-012	28/11/2022 15:04:33	4401.206	9.401133e-014	28/11/2022 15:04:34	4402.245	3.011553e-013	28/11/2022 15:04:35	4403.286	1.246785e-013	28/11/2022 15:04:35	4403.499	4.176417e-014	28/11/2022 15:04:36	4404.539	1.941936e-014
28/11/2022 15:04:36	4404.752	1.053687e-011	28/11/2022 15:04:37	4404.966	8.814454e-012	28/11/2022 15:04:37	4405.183	1.062247e-013	28/11/2022 15:04:38	4406.224	2.924257e-013	28/11/2022 15:04:39	4407.264	1.211967e-013	28/11/2022 15:04:39	4407.477	2.181880e-014	28/11/2022 15:04:40	4408.518	1.738581e-014
28/11/2022 15:04:40	4408.731	1.070989e-011	28/11/2022 15:04:41	4408.944	8.526904e-012	28/11/2022 15:04:41	4409.161	7.743618e-014	28/11/2022 15:04:42	4410.202	3.267889e-013	28/11/2022 15:04:43	4411.243	1.148035e-013	28/11/2022 15:04:43	4411.456	3.172040e-014	28/11/2022 15:04:44	4412.498	2.022928e-014
28/11/2022 15:04:44	4412.711	1.049364e-011	28/11/2022 15:04:45	4412.924	8.844816e-012	28/11/2022 15:04:45	4413.146	1.011401e-013	28/11/2022 15:04:46	4414.186	3.167274e-013	28/11/2022 15:04:47	4415.228	1.279841e-013	28/11/2022 15:04:47	4415.441	3.103411e-014	28/11/2022 15:04:48	4416.482	1.855658e-014
28/11/2022 15:04:48	4416.695	1.059839e-011	28/11/2022 15:04:49	4416.908	8.636600e-012	28/11/2022 15:04:49	4417.126	4.976118e-014	28/11/2022 15:04:50	4418.166	3.103910e-013	28/11/2022 15:04:51	4419.206	1.158695e-013	28/11/2022 15:04:51	4419.418	4.934601e-014	28/11/2022 15:04:52	4420.457	2.427220e-014
28/11/2022 15:04:52	4420.670	1.065477e-011	28/11/2022 15:04:53	4420.883	8.659721e-012	28/11/2022 15:04:53	4421.096	6.800408e-014	28/11/2022 15:04:54	4422.136	3.126001e-013	28/11/2022 15:04:55	4423.178	1.205208e-013	28/11/2022 15:04:55	4423.391	4.047887e-014	28/11/2022 15:04:56	4424.429	1.984699e-014
28/11/2022 15:04:56	4424.643	1.066408e-011	28/11/2022 15:04:57	4424.856	8.836613e-012	28/11/2022 15:04:57	4425.075	7.272001e-014	28/11/2022 15:04:58	4426.115	2.895396e-013	28/11/2022 15:04:59	4427.156	1.260089e-013	28/11/2022 15:04:59	4427.369	2.559163e-014	28/11/2022 15:05:00	4428.410	2.062070e-014
28/11/2022 15:05:00	4428.622	1.062620e-011	28/11/2022 15:05:00	4428.835	8.964627e-012	28/11/2022 15:05:01	4429.053	7.209763e-014	28/11/2022 15:05:02	4430.093	2.984637e-013	28/11/2022 15:05:03	4431.134	1.109215e-013	28/11/2022 15:05:03	4431.347	2.513333e-014	28/11/2022 15:05:04	4432.386	2.931008e-014
28/11/2022 15:05:04	4432.599	1.085630e-011	28/11/2022 15:05:04	4432.812	8.753153e-012	28/11/2022 15:05:05	4433.033	7.174732e-014	28/11/2022 15:05:06	4434.074	2.904706e-013	28/11/2022 15:05:07	4435.115	1.338713e-013	28/11/2022 15:05:07	4435.328	3.461196e-014	28/11/2022 15:05:08	4436.368	2.195857e-014
28/11/2022 15:05:08	4436.581	1.078549e-011	28/11/2022 15:05:08	4436.794	9.126555e-012	28/11/2022 15:05:09	4437.012	4.590806e-014	28/11/2022 15:05:10	4438.053	3.045033e-013	28/11/2022 15:05:11	4439.092	1.313829e-013	28/11/2022 15:05:11	4439.305	3.765617e-014	28/11/2022 15:05:12	4440.345	1.902813e-014
28/11/2022 15:05:12	4440.558	1.050625e-011	28/11/2022 15:05:12	4440.770	9.021853e-012	28/11/2022 15:05:13	4440.987	6.182022e-014	28/11/2022 15:05:14	4442.027	3.040308e-013	28/11/2022 15:05:15	4443.067	1.219327e-013	28/11/2022 15:05:15	4443.280	2.525806e-014	28/11/2022 15:05:16	4444.321	1.964721e-014
28/11/2022 15:05:16	4444.534	1.101909e-011	28/11/2022 15:05:16	4444.747	8.800188e-012	28/11/2022 15:05:17	4444.965	5.955470e-014	28/11/2022 15:05:18	4446.006	3.175184e-013	28/11/2022 15:05:19	4447.046	1.262150e-013	28/11/2022 15:05:19	4447.259	2.117961e-014	28/11/2022 15:05:20	4448.300	2.479083e-014
28/11/2022 15:05:20	4448.513	1.072386e-011	28/11/2022 15:05:20	4448.726	8.931901e-012	28/11/2022 15:05:21	4448.939	4.703004e-014	28/11/2022 15:05:22	4449.980	3.188648e-013	28/11/2022 15:05:23	4451.021	1.298028e-013	28/11/2022 15:05:23	4451.234	8.239872e-015	28/11/2022 15:05:24	4452.273	1.985574e-014
28/11/2022 15:05:24	4452.486	1.071985e-011	28/11/2022 15:05:24	4452.699	8.783969e-012	28/11/2022 15:05:25	4452.917	5.173796e-014	28/11/2022 15:05:26	4453.957	2.945249e-013	28/11/2022 15:05:27	4454.998	1.103585e-013	28/11/2022 15:05:27	4455.211	2.573474e-014	28/11/2022 15:05:28	4456.254	2.415507e-014
28/11/2022 15:05:28	4456.466	1.043044e-011	28/11/2022 15:05:28	4456.679	8.805799e-012	28/11/2022 15:05:29	4456.892	8.743638e-014	28/11/2022 15:05:30	4457.934	3.105160e-013	28/11/2022 15:05:31	4458.973	1.304015e-013	28/11/2022 15:05:31	4459.186	3.100663e-014	28/11/2022 15:05:32	4460.225	2.395216e-014
28/11/2022 15:05:32	4460.438	1.047651e-011	28/11/2022 15:05:32	4460.650	8.671446e-012	28/11/2022 15:05:33	4460.868	8.706920e-014	28/11/2022 15:05:34	4461.910	3.002433e-013	28/11/2022 15:05:35	4462.951	1.147326e-013	28/11/2022 15:05:35	4463.164	2.913445e-014	28/11/2022 15:05:36	4464.204	2.385935e-014
28/11/2022 15:05:36	4464.417	1.082118e-011	28/11/2022 15:05:36	4464.631	9.040900e-012	28/11/2022 15:05:37	4464.850	5.811289e-014	28/11/2022 15:05:38	4465.892	3.118776e-013	28/11/2022 15:05:39	4466.932	1.216705e-013	28/11/2022 15:05:39	4467.145	3.322438e-014	28/11/2022 15:05:40	4468.186	2.257746e-014
28/11/2022 15:05:40	4468.399	1.059547e-011	28/11/2022 15:05:40	4468.612	9.054141e-012	28/11/2022 15:05:40	4468.833	7.772194e-014	28/11/2022 15:05:42	4469.874	3.115579e-013	28/11/2022 15:05:43	4470.916	1.301313e-013	28/11/2022 15:05:43	4471.130	1.284527e-014	28/11/2022 15:05:44	4472.169	2.397068e-014
28/11/2022 15:05:44	4472.382	1.034371e-011	28/11/2022 15:05:44	4472.595	9.108299e-012	28/11/2022 15:05:44	4472.823	7.361889e-014	28/11/2022 15:05:46	4473.862	3.195311e-013	28/11/2022 15:05:47	4474.902	1.287107e-013	28/11/2022 15:05:47	4475.115	2.696713e-014	28/11/2022 15:05:48	4476.154	2.827230e-014
28/11/2022 15:05:48	4476.367	1.049871e-011	28/11/2022 15:05:48	4476.579	9.027844e-012	28/11/2022 15:05:48	4476.797	7.928454e-014	28/11/2022 15:05:49	4477.837	2.930193e-013	28/11/2022 15:05:51	4478.877	1.538008e-013	28/11/2022 15:05:51	4479.095	2.273982e-014	28/11/2022 15:05:52	4480.136	2.416650e-014
28/11/2022 15:05:52	4480.348	1.051404e-011	28/11/2022 15:05:52	4480.562	8.540279e-012	28/11/2022 15:05:52	4480.775	3.142679e-014	28/11/2022 15:05:53	4481.815	3.279847e-013	28/11/2022 15:05:55	4482.856	1.117624e-013	28/11/2022 15:05:55	4483.070	1.891610e-014	28/11/2022 15:05:56	4484.109	2.721388e-014
28/11/2022 15:05:56	4484.322	1.092004e-011	28/11/2022 15:05:56	4484.535	9.003817e-012	28/11/2022 15:05:56	4484.752	4.625342e-014	28/11/2022 15:05:57	4485.792	2.986612e-013	28/11/2022 15:05:58	4486.831	1.057667e-013	28/11/2022 15:05:59	4487.043	3.429922e-014	28/11/2022 15:06:00	4488.085	1.757851e-014
28/11/2022 15:06:00	4488.299	1.075863e-011	28/11/2022 15:06:00	4488.511	8.679052e-012	28/11/2022 15:06:00	4488.731	8.084918e-014	28/11/2022 15:06:01	4489.770	3.142424e-013	28/11/2022 15:06:02	4490.810	1.232214e-013	28/11/2022 15:06:03	4491.024	2.295259e-014	28/11/2022 15:06:04	4492.064	1.938356e-014
28/11/2022 15:06:04	4492.277	1.075882e-011	28/11/2022 15:06:04	4492.491	8.529952e-012	28/11/2022 15:06:04	4492.708	5.219861e-014	28/11/2022 15:06:05	4493.749	3.184130e-013	28/11/2022 15:06:06	4494.789	1.177549e-013	28/11/2022 15:06:07	4495.002	2.632113e-014	28/11/2022 15:06:08	4496.042	2.487883e-014
28/11/2022 15:06:08	4496.255	1.092655e-011	28/11/2022 15:06:08	4496.467	8.929543e-012	28/11/2022 15:06:08	4496.683	5.904552e-014	28/11/2022 15:06:09	4497.724	3.042379e-013	28/11/2022 15:06:10	4498.763	1.548241e-013	28/11/2022 15:06:11	4498.975	5.728145e-014	28/11/2022 15:06:12	4500.015	2.512563e-014
28/11/2022 15:06:12	4500.228	1.095314e-011	28/11/2022 15:06:12	4500.441	8.720381e-012	28/11/2022 15:06:12	4500.660	8.498463e-014	28/11/2022 15:06:13	4501.700	3.275047e-013	28/11/2022 15:06:14	4502.741	1.263283e-013	28/11/2022 15:06:15	4502.955	7.899530e-015	28/11/2022 15:06:16	4503.995	2.075949e-014
28/11/2022 15:06:16	4504.207	1.082836e-011	28/11/2022 15:06:16	4504.420	8.842395e-012	28/11/2022 15:06:16	4504.637	4.508494e-014	28/11/2022 15:06:17	4505.678	3.113520e-013	28/11/2022 15:06:18	4506.718	1.077580e-013	28/11/2022 15:06:19	4506.931	3.003104e-014	28/11/2022 15:06:20	4507.973	2.930153e-014
28/11/2022 15:06:20	4508.186	1.060845e-011	28/11/2022 15:06:20	4508.399	8.936340e-012	28/11/2022 15:06:20	4508.611	1.007625e-013	28/11/2022 15:06:21	4509.651	3.093805e-013	28/11/2022 15:06:22	4510.695	1.312221e-013	28/11/2022 15:06:23	4510.908	4.874095e-014	28/11/2022 15:06:24	4511.948	2.498308e-014
28/11/2022 15:06:24	4512.161	1.092263e-011	28/11/2022 15:06:24	4512.374	9.009474e-012	28/11/2022 15:06:24	4512.593	7.787042e-014	28/11/2022 15:06:25	4513.634	3.021844e-013	28/11/2022 15:06:26	4514.673	1.256151e-013	28/11/2022 15:06:27	4514.886	3.622982e-014	28/11/2022 15:06:28	4515.925	2.415652e-014
28/11/2022 15:06:28	4516.139	1.059428e-011	28/11/2022 15:06:28	4516.352	9.253745e-012	28/11/2022 15:06:28	4516.569	6.227386e-014	28/11/2022 15:06:29	4517.609	2.867902e-013	28/11/2022 15:06:30	4518.652	1.309088e-013	28/11/2022 15:06:31	4518.865	3.347072e-014	28/11/2022 15:06:32	4519.904	2.317950e-014
28/11/2022 15:06:32	4520.117	1.055396e-011	28/11/2022 15:06:32	4520.330	9.028844e-012	28/11/2022 15:06:32	4520.544	8.069983e-014	28/11/2022 15:06:33	4521.583	2.937248e-013	28/11/2022 15:06:34	4522.624	1.195940e-013	28/11/2022 15:06:34	4522.838	3.791528e-014	28/11/2022 15:06:36	4523.879	2.114572e-014
28/11/2022 15:06:36	4524.091	1.047355e-011	28/11/2022 15:06:36	4524.303	9.170358e-012	28/11/2022 15:06:36	4524.516	8.682287e-014	28/11/2022 15:06:37	4525.557	2.828706e-013	28/11/2022 15:06:38	4526.597	1.229364e-013	28/11/2022 15:06:38	4526.814	4.168988e-014	28/11/2022 15:06:40	4527.855	2.193672e-014
28/11/2022 15:06:40	4528.068	1.059836e-011	28/11/2022 15:06:40	4528.281	8.868137e-012	28/11/2022 15:06:40	4528.498	8.514059e-014	28/11/2022 15:06:41	4529.537	3.216728e-013	28/11/2022 15:06:42	4530.578	1.317180e-013	28/11/2022 15:06:42	4530.791	2.392498e-014	28/11/2022 15:06:43	4531.830	2.750004e-014
28/11/2022 15:06:44	4532.043	1.082194e-011	28/11/2022 15:06:44	4532.256	9.016617e-012	28/11/2022 15:06:44	4532.474	7.256549e-014	28/11/2022 15:06:45	4533.515	2.935754e-013	28/11/2022 15:06:46	4534.554	1.098359e-013	28/11/2022 15:06:46	4534.767	1.421103e-014	28/11/2022 15:06:47	4535.807	2.336408e-014
28/11/2022 15:06:48	4536.020	1.052552e-011	28/11/2022 15:06:48	4536.233	9.038503e-012	28/11/2022 15:06:48	4536.456	9.142254e-014	28/11/2022 15:06:49	4537.495	3.114484e-013	28/11/2022 15:06:50	4538.536	1.257153e-013	28/11/2022 15:06:50	4538.751	1.631364e-014	28/11/2022 15:06:51	4539.791	2.256499e-014
28/11/2022 15:06:52	4540.003	1.038093e-011	28/11/2022 15:06:52	4540.216	8.767257e-012	28/11/2022 15:06:52	4540.435	7.567930e-014	28/11/2022 15:06:53	4541.476	3.116241e-013	28/11/2022 15:06:54	4542.515	1.173412e-013	28/11/2022 15:06:54	4542.727	3.359628e-014	28/11/2022 15:06:55	4543.768	2.488131e-014
28/11/2022 15:06:56	4543.981	1.051336e-011	28/11/2022 15:06:56	4544.193	8.931747e-012	28/11/2022 15:06:56	4544.410	7.653591e-014	28/11/2022 15:06:57	4545.452	2.932167e-013	28/11/2022 15:06:58	4546.491	1.106787e-013	28/11/2022 15:06:58	4546.703	2.659772e-014	28/11/2022 15:06:59	4547.744	2.535432e-014
28/11/2022 15:07:00	4547.957	1.063509e-011	28/11/2022 15:07:00	4548.170	8.569439e-012	28/11/2022 15:07:00	4548.389	4.141375e-014	28/11/2022 15:07:01	4549.430	3.243095e-013	28/11/2022 15:07:02	4550.471	1.365660e-013	28/11/2022 15:07:02	4550.690	2.084563e-014	28/11/2022 15:07:03	4551.731	2.474878e-014
28/11/2022 15:07:04	4551.944	1.035300e-011	28/11/2022 15:07:04	4552.157	8.942910e-012	28/11/2022 15:07:04	4552.376	3.450424e-014	28/11/2022 15:07:05	4553.417	2.877019e-013	28/11/2022 15:07:06	4554.455	1.282915e-013	28/11/2022 15:07:06	4554.667	2.579945e-014	28/11/2022 15:07:07	4555.707	2.310769e-014
28/11/2022 15:07:08	4555.920	1.035804e-011	28/11/2022 15:07:08	4556.132	9.110461e-012	28/11/2022 15:07:08	4556.346	7.302110e-014	28/11/2022 15:07:09	4557.385	3.071614e-013	28/11/2022 15:07:10	4558.426	1.308287e-013	28/11/2022 15:07:10	4558.639	3.005447e-014	28/11/2022 15:07:11	4559.677	1.977166e-014
28/11/2022 15:07:12	4559.890	1.059972e-011	28/11/2022 15:07:12	4560.103	8.770436e-012	28/11/2022 15:07:12	4560.316	5.066919e-014	28/11/2022 15:07:13	4561.358	3.122448e-013	28/11/2022 15:07:14	4562.398	1.318760e-013	28/11/2022 15:07:14	4562.611	2.734952e-014	28/11/2022 15:07:15	4563.654	2.508878e-014
28/11/2022 15:07:16	4563.866	1.061031e-011	28/11/2022 15:07:16	4564.079	9.133285e-012	28/11/2022 15:07:16	4564.292	5.896402e-014	28/11/2022 15:07:17	4565.332	2.920359e-013	28/11/2022 15:07:18	4566.374	1.239185e-013	28/11/2022 15:07:18	4566.587	3.275577e-014	28/11/2022 15:07:19	4567.626	1.734066e-014
28/11/2022 15:07:19	4567.839	1.052825e-011	28/11/2022 15:07:20	4568.052	8.858301e-012	28/11/2022 15:07:20	4568.270	8.827378e-014	28/11/2022 15:07:21	4569.311	3.101113e-013	28/11/2022 15:07:22	4570.350	1.263869e-013	28/11/2022 15:07:22	4570.564	4.041534e-014	28/11/2022 15:07:23	4571.605	2.443536e-014
28/11/2022 15:07:23	4571.817	1.043409e-011	28/11/2022 15:07:24	4572.030	9.034669e-012	28/11/2022 15:07:24	4572.243	8.814841e-014	28/11/2022 15:07:25	4573.284	3.005628e-013	28/11/2022 15:07:26	4574.325	1.408514e-013	28/11/2022 15:07:26	4574.538	3.126546e-014	28/11/2022 15:07:27	4575.579	2.226698e-014
28/11/2022 15:07:27	4575.792	1.054449e-011	28/11/2022 15:07:28	4576.005	8.722321e-012	28/11/2022 15:07:28	4576.223	5.849782e-014	28/11/2022 15:07:29	4577.263	3.057838e-013	28/11/2022 15:07:30	4578.305	1.118808e-013	28/11/2022 15:07:30	4578.518	4.613412e-014	28/11/2022 15:07:31	4579.559	1.958895e-014
28/11/2022 15:07:31	4579.772	1.005859e-011	28/11/2022 15:07:32	4579.985	8.936010e-012	28/11/2022 15:07:32	4580.207	8.380121e-014	28/11/2022 15:07:33	4581.248	3.175849e-013	28/11/2022 15:07:34	4582.287	1.343339e-013	28/11/2022 15:07:34	4582.502	4.163010e-014	28/11/2022 15:07:35	4583.543	2.054538e-014
28/11/2022 15:07:35	4583.755	1.050069e-011	28/11/2022 15:07:36	4583.968	8.977996e-012	28/11/2022 15:07:36	4584.186	6.177975e-014	28/11/2022 15:07:37	4585.226	3.062465e-013	28/11/2022 15:07:38	4586.267	9.969193e-014	28/11/2022 15:07:38	4586.480	2.132080e-014	28/11/2022 15:07:39	4587.521	2.412572e-014
28/11/2022 15:07:39	4587.734	1.060590e-011	28/11/2022 15:07:40	4587.947	8.924740e-012	28/11/2022 15:07:40	4588.160	8.014556e-014	28/11/2022 15:07:41	4589.200	3.296279e-013	28/11/2022 15:07:42	4590.241	1.140276e-013	28/11/2022 15:07:42	4590.454	3.065337e-014	28/11/2022 15:07:43	4591.496	2.326669e-014
28/11/2022 15:07:43	4591.708	1.058422e-011	28/11/2022 15:07:44	4591.921	9.094085e-012	28/11/2022 15:07:44	4592.138	4.025863e-014	28/11/2022 15:07:45	4593.178	2.877368e-013	28/11/2022 15:07:46	4594.219	1.237761e-013	28/11/2022 15:07:46	4594.432	3.062002e-014	28/11/2022 15:07:47	4595.473	1.957856e-014
28/11/2022 15:07:47	4595.686	1.082801e-011	28/11/2022 15:07:48	4595.900	8.689995e-012	28/11/2022 15:07:48	4596.117	4.903862e-014	28/11/2022 15:07:49	4597.156	2.919885e-013	28/11/2022 15:07:50	4598.197	1.312795e-013	28/11/2022 15:07:50	4598.411	3.935201e-014	28/11/2022 15:07:51	4599.451	2.273415e-014
28/11/2022 15:07:51	4599.663	1.080425e-011	28/11/2022 15:07:52	4599.877	8.985072e-012	28/11/2022 15:07:52	4600.094	7.645215e-014	28/11/2022 15:07:53	4601.136	3.175073e-013	28/11/2022 15:07:54	4602.176	1.236418e-013	28/11/2022 15:07:54	4602.389	4.237678e-014	28/11/2022 15:07:55	4603.430	2.572414e-014
28/11/2022 15:07:55	4603.644	1.065510e-011	28/11/2022 15:07:56	4603.857	8.857870e-012	28/11/2022 15:07:56	4604.070	5.587514e-014	28/11/2022 15:07:57	4605.110	2.912666e-013	28/11/2022 15:07:58	4606.152	1.203602e-013	28/11/2022 15:07:58	4606.364	3.397062e-014	28/11/2022 15:07:59	4607.404	2.043925e-014
28/11/2022 15:07:59	4607.618	1.072568e-011	28/11/2022 15:07:59	4607.831	8.932392e-012	28/11/2022 15:08:00	4608.048	7.862636e-014	28/11/2022 15:08:01	4609.088	3.347730e-013	28/11/2022 15:08:02	4610.128	1.099288e-013	28/11/2022 15:08:02	4610.341	2.933241e-014	28/11/2022 15:08:03	4611.382	1.845752e-014
28/11/2022 15:08:03	4611.595	1.081778e-011	28/11/2022 15:08:03	4611.807	9.043149e-012	28/11/2022 15:08:04	4612.020	8.414788e-014	28/11/2022 15:08:05	4613.061	2.944784e-013	28/11/2022 15:08:06	4614.104	1.275052e-013	28/11/2022 15:08:06	4614.316	1.769353e-014	28/11/2022 15:08:07	4615.356	2.501513e-014
28/11/2022 15:08:07	4615.570	1.087884e-011	28/11/2022 15:08:07	4615.783	8.987183e-012	28/11/2022 15:08:08	4615.996	8.578701e-014	28/11/2022 15:08:09	4617.036	3.135570e-013	28/11/2022 15:08:10	4618.078	1.239349e-013	28/11/2022 15:08:10	4618.293	2.055541e-014	28/11/2022 15:08:11	4619.333	1.970070e-014
28/11/2022 15:08:11	4619.546	1.056572e-011	28/11/2022 15:08:11	4619.758	8.613898e-012	28/11/2022 15:08:12	4619.976	3.688753e-014	28/11/2022 15:08:13	4621.017	3.219355e-013	28/11/2022 15:08:14	4622.057	1.308199e-013	28/11/2022 15:08:14	4622.270	2.915955e-014	28/11/2022 15:08:15	4623.310	2.179898e-014
28/11/2022 15:08:15	4623.524	1.061228e-011	28/11/2022 15:08:15	4623.737	8.787416e-012	28/11/2022 15:08:16	4623.954	6.355741e-014	28/11/2022 15:08:17	4624.994	3.031166e-013	28/11/2022 15:08:18	4626.035	1.382334e-013	28/11/2022 15:08:18	4626.248	1.911130e-014	28/11/2022 15:08:19	4627.288	2.212630e-014
28/11/2022 15:08:19	4627.500	1.092651e-011	28/11/2022 15:08:19	4627.713	8.862695e-012	28/11/2022 15:08:20	4627.932	3.917938e-014	28/11/2022 15:08:21	4628.973	3.155110e-013	28/11/2022 15:08:22	4630.012	1.155469e-013	28/11/2022 15:08:22	4630.225	3.693637e-014	28/11/2022 15:08:23	4631.265	2.033916e-014
28/11/2022 15:08:23	4631.477	1.067737e-011	28/11/2022 15:08:23	4631.690	8.726135e-012	28/11/2022 15:08:24	4631.911	6.268831e-014	28/11/2022 15:08:25	4632.953	2.716573e-013	28/11/2022 15:08:26	4633.994	1.202261e-013	28/11/2022 15:08:26	4634.206	2.666644e-014	28/11/2022 15:08:27	4635.246	2.098051e-014
28/11/2022 15:08:27	4635.460	1.077108e-011	28/11/2022 15:08:27	4635.673	9.059316e-012	28/11/2022 15:08:28	4635.891	6.966402e-014	28/11/2022 15:08:29	4636.931	2.940576e-013	28/11/2022 15:08:30	4637.971	1.218817e-013	28/11/2022 15:08:30	4638.184	3.178244e-014	28/11/2022 15:08:31	4639.224	1.841257e-014
28/11/2022 15:08:31	4639.437	1.058176e-011	28/11/2022 15:08:31	4639.650	8.914993e-012	28/11/2022 15:08:32	4639.863	5.969071e-014	28/11/2022 15:08:33	4640.904	3.174379e-013	28/11/2022 15:08:34	4641.944	1.071661e-013	28/11/2022 15:08:34	4642.156	4.212827e-014	28/11/2022 15:08:35	4643.198	1.528901e-014
28/11/2022 15:08:35	4643.411	1.082029e-011	28/11/2022 15:08:35	4643.625	9.016543e-012	28/11/2022 15:08:35	4643.843	7.126162e-014	28/11/2022 15:08:37	4644.884	3.235789e-013	28/11/2022 15:08:38	4645.926	1.220959e-013	28/11/2022 15:08:38	4646.147	1.807846e-014	28/11/2022 15:08:39	4647.185	2.307296e-014
28/11/2022 15:08:39	4647.398	1.076311e-011	28/11/2022 15:08:39	4647.611	8.554999e-012	28/11/2022 15:08:39	4647.824	7.468355e-014	28/11/2022 15:08:41	4648.866	2.799535e-013	28/11/2022 15:08:42	4649.907	1.165149e-013	28/11/2022 15:08:42	4650.121	7.728065e-015	28/11/2022 15:08:43	4651.162	2.669156e-014
28/11/2022 15:08:43	4651.375	1.062936e-011	28/11/2022 15:08:43	4651.587	9.106309e-012	28/11/2022 15:08:43	4651.804	7.276402e-014	28/11/2022 15:08:45	4652.845	3.129641e-013	28/11/2022 15:08:46	4653.887	1.254794e-013	28/11/2022 15:08:46	4654.100	5.076508e-014	28/11/2022 15:08:47	4655.142	2.159193e-014
28/11/2022 15:08:47	4655.355	1.028724e-011	28/11/2022 15:08:47	4655.569	8.869555e-012	28/11/2022 15:08:47	4655.793	4.826637e-014	28/11/2022 15:08:48	4656.832	3.140398e-013	28/11/2022 15:08:50	4657.874	1.291217e-013	28/11/2022 15:08:50	4658.087	4.058822e-014	28/11/2022 15:08:51	4659.128	1.554310e-014
28/11/2022 15:08:51	4659.340	1.062903e-011	28/11/2022 15:08:51	4659.552	9.080168e-012	28/11/2022 15:08:51	4659.770	4.312299e-014	28/11/2022 15:08:52	4660.811	3.246418e-013	28/11/2022 15:08:54	4661.852	1.259364e-013	28/11/2022 15:08:54	4662.065	2.723796e-014	28/11/2022 15:08:55	4663.103	2.011523e-014
28/11/2022 15:08:55	4663.317	1.064097e-011	28/11/2022 15:08:55	4663.530	9.047855e-012	28/11/2022 15:08:55	4663.747	5.711098e-014	28/11/2022 15:08:56	4664.786	3.210978e-013	28/11/2022 15:08:57	4665.826	1.238897e-013	28/11/2022 15:08:58	4666.040	3.050311e-014	28/11/2022 15:08:59	4667.079	1.858071e-014
28/11/2022 15:08:59	4667.292	1.094321e-011	28/11/2022 15:08:59	4667.504	8.625736e-012	28/11/2022 15:08:59	4667.724	1.607716e-014	28/11/2022 15:09:00	4668.765	2.974447e-013	28/11/2022 15:09:01	4669.804	1.436273e-013	28/11/2022 15:09:02	4670.017	4.843351e-014	28/11/2022 15:09:03	4671.057	2.308085e-014
28/11/2022 15:09:03	4671.271	1.049182e-011	28/11/2022 15:09:03	4671.483	8.866821e-012	28/11/2022 15:09:03	4671.695	9.083180e-014	28/11/2022 15:09:04	4672.735	3.276994e-013	28/11/2022 15:09:05	4673.776	1.247466e-013	28/11/2022 15:09:06	4673.989	4.002873e-014	28/11/2022 15:09:07	4675.028	2.249275e-014
28/11/2022 15:09:07	4675.242	1.107158e-011	28/11/2022 15:09:07	4675.455	8.631793e-012	28/11/2022 15:09:07	4675.673	5.075795e-014	28/11/2022 15:09:08	4676.712	3.224732e-013	28/11/2022 15:09:09	4677.752	1.276239e-013	28/11/2022 15:09:10	4677.965	3.330898e-014	28/11/2022 15:09:11	4679.006	2.236875e-014
28/11/2022 15:09:11	4679.218	1.050578e-011	28/11/2022 15:09:11	4679.431	8.794051e-012	28/11/2022 15:09:11	4679.649	6.922252e-014	28/11/2022 15:09:12	4680.689	3.116801e-013	28/11/2022 15:09:13	4681.730	1.182084e-013	28/11/2022 15:09:14	4681.942	5.248518e-014	28/11/2022 15:09:15	4682.983	2.136071e-014
28/11/2022 15:09:15	4683.197	1.054174e-011	28/11/2022 15:09:15	4683.409	8.939864e-012	28/11/2022 15:09:15	4683.627	7.303433e-014	28/11/2022 15:09:16	4684.666	3.151567e-013	28/11/2022 15:09:17	4685.708	1.173696e-013	28/11/2022 15:09:18	4685.921	2.668670e-014	28/11/2022 15:09:19	4686.961	1.963723e-014
